interval_start,interval,geography_type,geography_key,binned.trip_start.count
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371153012,10
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371153012,5
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371153012,44
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371153012,31
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371153012,11
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371153021,7
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371153021,24
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371153021,29
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371153021,5
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371154011,11
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371154011,16
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371154012,8
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371154012,12
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371154012,5
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371154031,5
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371154031,40
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371154031,56
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371154031,5
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371154031,6
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371154041,29
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371154041,42
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371154042,22
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371154042,18
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371171012,6
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371171012,9
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371171012,15
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371171012,12
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371171022,5
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371171022,8
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371172011,5
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371172011,8
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371172011,7
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371172021,12
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371173011,6
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371173013,7
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371173021,8
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371173021,7
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371173023,8
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371173023,14
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371173023,12
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371173023,13
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371173023,7
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371173024,5
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371173024,6
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371173024,17
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371173024,12
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371173024,13
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371173024,7
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371173024,16
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371173031,9
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371173031,5
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371173032,9
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371173032,6
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371173032,5
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371174041,6
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371174043,17
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371174043,13
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371174043,5
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371174051,5
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371174051,13
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371174051,7
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371174051,7
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371174051,14
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371174071,12
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371174071,19
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371174071,21
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371174071,6
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371174071,6
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371174081,17
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371174081,44
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371174081,15
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371174081,5
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371175101,9
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371175101,21
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371175101,15
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371175101,7
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371175101,12
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371175201,5
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371175201,12
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371175201,17
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371175201,5
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371175201,11
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371175201,9
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371175301,5
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371175301,6
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371175301,8
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371175302,14
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371175302,23
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371175302,20
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371175302,19
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371190011,6
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371190011,6
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371190022,8
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371190024,5
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371190024,7
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371190025,7
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371192013,6
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371192013,16
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371192013,5
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371192013,9
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371192021,8
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371193101,8
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371193102,5
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371193201,9
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371193201,15
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371193201,6
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371193201,21
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371193201,7
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371193401,5
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371193401,26
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371193401,38
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371193401,18
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371193401,33
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371193401,11
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371193411,16
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371193411,20
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371193411,17
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371193411,13
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371193411,10
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371193421,27
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371193421,32
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371193421,16
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371193421,20
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371193421,6
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371194004,9
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371194004,5
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371197001,7
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371197001,8
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371197002,9
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371197002,5
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371197003,7
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371197003,5
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371198003,5
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371198003,8
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371198004,10
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371198004,5
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371198004,7
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371198005,7
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371198005,6
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371199002,13
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371199002,5
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371199002,12
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371199002,11
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371199002,10
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371199003,7
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371199004,6
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371199004,7
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371199004,6
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371200101,15
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371200101,19
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371200101,13
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371200102,6
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371200102,6
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371200201,12
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371200201,32
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371200201,25
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371200201,7
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371200202,10
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371200202,40
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371200202,56
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371200202,67
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371200202,30
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371200202,6
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371200301,31
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371200301,27
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371200301,84
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371200301,93
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371200301,56
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371200301,25
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371200301,12
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371201031,7
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371201031,24
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371201031,30
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371201031,9
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371201041,29
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371201041,36
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371201041,169
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371201041,388
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371201041,52
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371201041,103
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371201041,9
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371201051,5
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371201051,25
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371201051,36
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371201051,8
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371201051,18
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371201052,11
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371201052,38
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371201052,11
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371201052,15
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371201061,5
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371201061,33
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371201061,42
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371201061,10
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371201061,14
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371201071,104
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371201071,104
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371201071,13
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371201071,18
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371201081,7
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371201081,8
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371201081,5
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371201082,31
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371201082,46
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371201082,17
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371201082,10
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371203001,6
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371203001,10
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371203001,10
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371203002,10
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371203002,8
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371203003,18
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371203003,41
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371203003,182
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371203003,446
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371203003,294
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371203003,69
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371203003,6
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371203004,6
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371203004,27
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371203004,7
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371204001,6
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371204001,5
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371204001,20
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371204001,14
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371204001,12
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371204001,5
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371204001,5
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371204002,6
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371204002,11
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371204003,10
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371204003,14
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371204003,5
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371204004,12
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371204004,36
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371204004,11
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371210101,6
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371210101,11
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371210101,6
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371210101,8
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371210101,7
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371210102,7
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371210102,6
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371210102,8
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371210102,24
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371210102,27
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371210102,19
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371210102,29
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371210102,11
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371210102,6
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371210102,8
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371210102,14
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371210103,6
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371210103,7
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371210103,5
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371210103,5
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371210202,9
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371210202,17
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371210202,12
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371210202,7
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371210202,8
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371210202,5
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371210202,7
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371210202,6
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371210203,5
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371210203,7
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371210203,18
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371210203,6
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371211011,9
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371211011,5
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371211012,20
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371211012,5
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371211021,7
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371211021,5
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371211023,5
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371212212,7
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371212221,5
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371212222,15
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371212222,14
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371212222,9
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371212223,6
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371212223,9
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371216001,10
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371216001,8
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371216001,7
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371216002,16
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371216002,12
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371218011,25
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371218011,49
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371218011,45
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371218011,60
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371218011,83
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371218011,52
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371218011,47
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371218011,42
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371218011,36
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371218011,128
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371218011,55
